File_Name,Original_Width,Original_Height,Assigned_Label,Data_Split
11406.jpg,273,383,Dog,Train
11407.jpg,292,400,Dog,Validation
11408.jpg,500,375,Dog,Train
11409.jpg,276,355,Dog,Train
1141.jpg,500,375,Dog,Train
11410.jpg,316,350,Dog,Train
11411.jpg,500,490,Dog,Train
11412.jpg,500,372,Dog,Validation
11413.jpg,400,491,Dog,Train
11414.jpg,322,216,Dog,Train
11415.jpg,360,306,Dog,Train
11416.jpg,500,375,Dog,Train
11417.jpg,205,192,Dog,Train
11418.jpg,500,335,Dog,Validation
11419.jpg,500,375,Dog,Train
1142.jpg,175,200,Dog,Train
11420.jpg,296,500,Dog,Train
11421.jpg,500,468,Dog,Train
11422.jpg,200,247,Dog,Validation
11423.jpg,362,326,Dog,Train
11424.jpg,350,312,Dog,Validation
11425.jpg,392,500,Dog,Train
11426.jpg,289,330,Dog,Train
11427.jpg,375,500,Dog,Train
11428.jpg,383,500,Dog,Validation
11429.jpg,290,418,Dog,Train
1143.jpg,319,221,Dog,Validation
11430.jpg,483,430,Dog,Train
11431.jpg,500,377,Dog,Train
11432.jpg,500,375,Dog,Train
11433.jpg,308,486,Dog,Train
11434.jpg,500,488,Dog,Train
11435.jpg,288,216,Dog,Train
11436.jpg,500,301,Dog,Train
11437.jpg,500,375,Dog,Train
11438.jpg,500,375,Dog,Validation
11439.jpg,500,375,Dog,Train
1144.jpg,288,269,Dog,Train
11440.jpg,500,304,Dog,Train
11441.jpg,400,300,Dog,Train
11442.jpg,248,273,Dog,Train
11443.jpg,500,375,Dog,Train
11444.jpg,387,340,Dog,Validation
11445.jpg,377,500,Dog,Train
11446.jpg,375,500,Dog,Train
11447.jpg,364,312,Dog,Train
11448.jpg,500,375,Dog,Train
11449.jpg,424,500,Dog,Train
1145.jpg,392,500,Dog,Train
11450.jpg,200,199,Dog,Validation
11451.jpg,500,375,Dog,Validation
11452.jpg,500,373,Dog,Validation
11453.jpg,500,375,Dog,Train
11454.jpg,500,375,Dog,Validation
11455.jpg,500,496,Dog,Validation
11456.jpg,341,500,Dog,Train
11457.jpg,125,125,Dog,Train
11458.jpg,500,443,Dog,Train
11459.jpg,500,375,Dog,Train
1146.jpg,500,375,Dog,Train
11460.jpg,364,500,Dog,Validation
11461.jpg,500,375,Dog,Train
11462.jpg,431,500,Dog,Train
11463.jpg,500,410,Dog,Validation
11464.jpg,443,500,Dog,Train
11465.jpg,60,64,Dog,Train
11466.jpg,375,500,Dog,Train
11467.jpg,300,225,Dog,Train
11468.jpg,500,426,Dog,Train
11469.jpg,190,145,Dog,Validation
1147.jpg,500,375,Dog,Train
11470.jpg,500,375,Dog,Train
11471.jpg,381,369,Dog,Train
11472.jpg,322,322,Dog,Train
11473.jpg,500,374,Dog,Train
11474.jpg,500,375,Dog,Validation
11475.jpg,500,375,Dog,Train
11476.jpg,357,336,Dog,Train
11477.jpg,500,375,Dog,Train
11478.jpg,350,418,Dog,Train
11479.jpg,218,426,Dog,Train
1148.jpg,500,375,Dog,Train
11480.jpg,500,458,Dog,Train
11481.jpg,500,375,Dog,Train
11482.jpg,369,341,Dog,Train
11483.jpg,320,240,Dog,Train
11484.jpg,500,375,Dog,Train
11485.jpg,234,273,Dog,Train
11486.jpg,500,358,Dog,Train
11487.jpg,500,375,Dog,Train
11488.jpg,300,301,Dog,Train
11489.jpg,350,282,Dog,Train
1149.jpg,375,500,Dog,Train
11490.jpg,397,397,Dog,Train
11491.jpg,500,375,Dog,Validation
11492.jpg,500,375,Dog,Validation
11493.jpg,249,409,Dog,Train
11494.jpg,500,335,Dog,Train
11495.jpg,375,500,Dog,Train
11496.jpg,500,374,Dog,Train
11497.jpg,320,260,Dog,Train
11498.jpg,314,271,Dog,Train
11499.jpg,450,338,Dog,Train
115.jpg,389,500,Dog,Train
1150.jpg,500,375,Dog,Train
11500.jpg,500,375,Dog,Train
11501.jpg,400,400,Dog,Train
11502.jpg,345,392,Dog,Validation
11503.jpg,375,500,Dog,Train
11504.jpg,500,375,Dog,Train
11505.jpg,245,324,Dog,Train
11506.jpg,500,385,Dog,Train
11507.jpg,500,375,Dog,Train
11508.jpg,500,375,Dog,Train
11509.jpg,500,375,Dog,Validation
1151.jpg,319,200,Dog,Validation
11510.jpg,500,375,Dog,Train
11511.jpg,500,375,Dog,Train
11512.jpg,496,432,Dog,Train
11513.jpg,500,334,Dog,Train
11514.jpg,500,333,Dog,Train
11515.jpg,341,500,Dog,Train
11516.jpg,312,500,Dog,Train
11517.jpg,500,375,Dog,Train
11518.jpg,500,375,Dog,Validation
11519.jpg,500,235,Dog,Train
1152.jpg,364,491,Dog,Train
11520.jpg,500,375,Dog,Train
11521.jpg,382,500,Dog,Train
11522.jpg,375,500,Dog,Train
11523.jpg,500,454,Dog,Validation
11524.jpg,354,500,Dog,Train
11525.jpg,500,375,Dog,Train
11526.jpg,300,105,Dog,Train
11527.jpg,227,183,Dog,Train
11528.jpg,348,396,Dog,Train
11529.jpg,320,240,Dog,Train
1153.jpg,461,470,Dog,Train
11530.jpg,284,191,Dog,Train
11531.jpg,500,375,Dog,Train
11532.jpg,208,322,Dog,Train
11533.jpg,500,375,Dog,Train
11534.jpg,500,495,Dog,Train
11535.jpg,180,189,Dog,Validation
11536.jpg,500,307,Dog,Train
11537.jpg,350,262,Dog,Train
11538.jpg,500,375,Dog,Validation
11539.jpg,400,267,Dog,Train
1154.jpg,500,375,Dog,Train
11540.jpg,278,200,Dog,Train
11541.jpg,480,491,Dog,Train
11542.jpg,500,375,Dog,Train
11543.jpg,500,375,Dog,Train
11544.jpg,500,375,Dog,Train
11545.jpg,484,500,Dog,Train
11546.jpg,500,297,Dog,Train
11547.jpg,463,500,Dog,Train
11548.jpg,428,432,Dog,Train
11549.jpg,274,370,Dog,Validation
1155.jpg,187,178,Dog,Train
11550.jpg,367,387,Dog,Train
11551.jpg,334,267,Dog,Train
11552.jpg,250,250,Dog,Train
11553.jpg,300,225,Dog,Validation
11554.jpg,500,478,Dog,Train
11555.jpg,500,413,Dog,Validation
11556.jpg,500,371,Dog,Train
11557.jpg,500,375,Dog,Train
11558.jpg,350,253,Dog,Train
11559.jpg,500,375,Dog,Train
1156.jpg,320,240,Dog,Validation
11560.jpg,447,461,Dog,Train
11561.jpg,491,500,Dog,Train
11562.jpg,500,375,Dog,Validation
11563.jpg,365,313,Dog,Train
11564.jpg,288,373,Dog,Train
11565.jpg,375,500,Dog,Train
11566.jpg,173,158,Dog,Train
11567.jpg,316,222,Dog,Train
11568.jpg,500,342,Dog,Train
11569.jpg,500,444,Dog,Train
1157.jpg,288,344,Dog,Train
11570.jpg,500,375,Dog,Train
11571.jpg,500,457,Dog,Train
11572.jpg,500,469,Dog,Train
11573.jpg,480,316,Dog,Train
11574.jpg,208,380,Dog,Train
11575.jpg,500,375,Dog,Train
11576.jpg,500,375,Dog,Train
11577.jpg,500,336,Dog,Train
11578.jpg,225,300,Dog,Train
11579.jpg,257,490,Dog,Validation
1158.jpg,500,375,Dog,Train
11580.jpg,320,213,Dog,Train
11581.jpg,500,406,Dog,Train
11582.jpg,500,375,Dog,Train
11583.jpg,350,232,Dog,Train
11584.jpg,352,264,Dog,Train
11585.jpg,250,333,Dog,Train
11586.jpg,400,300,Dog,Validation
11587.jpg,407,500,Dog,Train
11588.jpg,385,471,Dog,Train
11589.jpg,500,328,Dog,Train
1159.jpg,500,403,Dog,Validation
11590.jpg,140,187,Dog,Train
11591.jpg,317,492,Dog,Train
11592.jpg,448,299,Dog,Train
11593.jpg,361,338,Dog,Train
11594.jpg,369,372,Dog,Validation
11595.jpg,487,500,Dog,Train
11596.jpg,386,500,Dog,Train
11597.jpg,282,423,Dog,Validation
11598.jpg,200,164,Dog,Train
11599.jpg,301,305,Dog,Train
116.jpg,288,346,Dog,Train
1160.jpg,380,454,Dog,Train
11600.jpg,500,375,Dog,Validation
11601.jpg,480,360,Dog,Train
11602.jpg,255,340,Dog,Train
11603.jpg,357,500,Dog,Train
11604.jpg,500,375,Dog,Train
11605.jpg,500,374,Dog,Train
11606.jpg,240,240,Dog,Validation
11607.jpg,250,187,Dog,Train
11608.jpg,150,139,Dog,Validation
11609.jpg,150,113,Dog,Train
1161.jpg,480,480,Dog,Train
11610.jpg,462,500,Dog,Train
11611.jpg,300,400,Dog,Train
11612.jpg,250,344,Dog,Validation
11613.jpg,480,320,Dog,Train
11614.jpg,480,321,Dog,Validation
11615.jpg,426,360,Dog,Train
11616.jpg,500,333,Dog,Validation
11617.jpg,471,500,Dog,Train
11618.jpg,500,375,Dog,Validation
11619.jpg,391,450,Dog,Train
1162.jpg,320,245,Dog,Train
11620.jpg,500,375,Dog,Train
11621.jpg,500,380,Dog,Validation
11622.jpg,375,500,Dog,Train
11623.jpg,436,500,Dog,Train
11624.jpg,389,333,Dog,Train
11625.jpg,360,270,Dog,Train
11626.jpg,305,400,Dog,Train
11627.jpg,500,394,Dog,Train
11628.jpg,355,404,Dog,Train
11629.jpg,496,500,Dog,Train
1163.jpg,500,375,Dog,Validation
11630.jpg,429,311,Dog,Validation
11631.jpg,500,375,Dog,Train
11632.jpg,400,347,Dog,Validation
11633.jpg,300,392,Dog,Train
11634.jpg,499,341,Dog,Validation
11635.jpg,300,225,Dog,Validation
11636.jpg,395,500,Dog,Train
11637.jpg,480,360,Dog,Train
11638.jpg,500,375,Dog,Train
11639.jpg,244,297,Dog,Train
1164.jpg,490,500,Dog,Train
11640.jpg,333,500,Dog,Train
11641.jpg,500,375,Dog,Train
11642.jpg,319,480,Dog,Train
11643.jpg,500,420,Dog,Validation
11644.jpg,364,290,Dog,Train
11645.jpg,500,375,Dog,Train
11646.jpg,281,288,Dog,Train
11647.jpg,500,320,Dog,Train
11648.jpg,397,500,Dog,Validation
11649.jpg,500,375,Dog,Train
1165.jpg,377,349,Dog,Train
11650.jpg,400,372,Dog,Train
11651.jpg,147,154,Dog,Train
11652.jpg,500,493,Dog,Train
11653.jpg,449,500,Dog,Train
11654.jpg,500,375,Dog,Train
11655.jpg,500,450,Dog,Train
11656.jpg,390,293,Dog,Train
11657.jpg,252,400,Dog,Train
11658.jpg,500,333,Dog,Train
11659.jpg,500,375,Dog,Train
1166.jpg,500,375,Dog,Validation
11660.jpg,450,310,Dog,Train
11661.jpg,477,500,Dog,Train
11662.jpg,316,500,Dog,Train
11663.jpg,500,375,Dog,Train
11664.jpg,351,500,Dog,Train
11665.jpg,500,375,Dog,Train
11666.jpg,376,355,Dog,Train
11667.jpg,500,477,Dog,Train
11668.jpg,167,270,Dog,Validation
11669.jpg,500,500,Dog,Train
1167.jpg,350,398,Dog,Train
11670.jpg,375,500,Dog,Train
11671.jpg,484,405,Dog,Train
11672.jpg,320,240,Dog,Train
11673.jpg,360,500,Dog,Train
11674.jpg,467,500,Dog,Train
11675.jpg,209,316,Dog,Train
11676.jpg,500,424,Dog,Validation
11677.jpg,471,500,Dog,Train
11678.jpg,373,302,Dog,Train
11679.jpg,350,362,Dog,Train
1168.jpg,211,225,Dog,Train
11680.jpg,500,372,Dog,Train
11681.jpg,399,355,Dog,Train
11682.jpg,200,264,Dog,Train
11683.jpg,236,265,Dog,Train
11684.jpg,500,375,Dog,Train
11685.jpg,499,500,Dog,Train
11686.jpg,60,48,Dog,Validation
11687.jpg,333,500,Dog,Train
11688.jpg,252,176,Dog,Train
11689.jpg,500,375,Dog,Train
1169.jpg,245,320,Dog,Train
11690.jpg,350,233,Dog,Validation
11691.jpg,431,371,Dog,Train
11692.jpg,336,360,Dog,Train
11693.jpg,468,500,Dog,Train
11694.jpg,500,418,Dog,Validation
11695.jpg,500,375,Dog,Validation
11696.jpg,500,375,Dog,Train
11697.jpg,500,435,Dog,Train
11698.jpg,350,234,Dog,Train
11699.jpg,389,395,Dog,Validation
117.jpg,500,428,Dog,Train
1170.jpg,432,420,Dog,Train
11700.jpg,500,465,Dog,Train
11701.jpg,150,200,Dog,Validation
11703.jpg,500,375,Dog,Train
11704.jpg,434,500,Dog,Train
11705.jpg,333,500,Dog,Train
11706.jpg,314,500,Dog,Train
11707.jpg,500,375,Dog,Train
11708.jpg,500,377,Dog,Train
11709.jpg,235,288,Dog,Train
1171.jpg,500,375,Dog,Train
11710.jpg,336,448,Dog,Train
11711.jpg,150,172,Dog,Train
11712.jpg,388,480,Dog,Validation
11713.jpg,500,248,Dog,Train
11714.jpg,319,343,Dog,Train
11715.jpg,500,413,Dog,Train
11716.jpg,324,243,Dog,Validation
11717.jpg,336,500,Dog,Train
11718.jpg,291,319,Dog,Train
11719.jpg,500,332,Dog,Train
1172.jpg,439,398,Dog,Train
11720.jpg,265,400,Dog,Validation
11721.jpg,500,333,Dog,Train
11722.jpg,152,200,Dog,Train
11723.jpg,454,500,Dog,Train
11724.jpg,500,375,Dog,Train
11725.jpg,300,300,Dog,Train
11726.jpg,263,419,Dog,Train
11727.jpg,500,496,Dog,Train
11728.jpg,500,375,Dog,Validation
11729.jpg,312,343,Dog,Validation
1173.jpg,500,370,Dog,Train
11730.jpg,416,312,Dog,Train
11731.jpg,500,332,Dog,Validation
11732.jpg,298,400,Dog,Validation
11733.jpg,500,375,Dog,Train
11734.jpg,500,472,Dog,Train
11735.jpg,500,375,Dog,Train
11736.jpg,360,442,Dog,Train
11737.jpg,500,375,Dog,Train
11738.jpg,500,430,Dog,Train
11739.jpg,500,375,Dog,Train
1174.jpg,75,50,Dog,Validation
11740.jpg,170,200,Dog,Train
11741.jpg,400,300,Dog,Train
11742.jpg,375,500,Dog,Train
11743.jpg,200,177,Dog,Train
11744.jpg,437,500,Dog,Train
11745.jpg,500,310,Dog,Train
11746.jpg,448,336,Dog,Validation
11747.jpg,85,150,Dog,Validation
11748.jpg,324,203,Dog,Train
11749.jpg,317,313,Dog,Train
1175.jpg,500,334,Dog,Train
11750.jpg,439,500,Dog,Validation
11751.jpg,500,500,Dog,Train
11752.jpg,500,375,Dog,Train
11753.jpg,500,375,Dog,Train
11754.jpg,500,375,Dog,Train
11755.jpg,380,354,Dog,Train
11756.jpg,173,270,Dog,Train
11757.jpg,321,500,Dog,Train
11758.jpg,500,333,Dog,Train
11759.jpg,376,334,Dog,Train
1176.jpg,423,332,Dog,Train
11760.jpg,500,376,Dog,Train
11761.jpg,300,299,Dog,Train
11762.jpg,489,500,Dog,Train
11763.jpg,500,375,Dog,Train
11764.jpg,326,500,Dog,Train
11765.jpg,500,375,Dog,Validation
11766.jpg,500,375,Dog,Train
11767.jpg,311,384,Dog,Train
11768.jpg,500,375,Dog,Train
11769.jpg,314,235,Dog,Train
1177.jpg,195,156,Dog,Train
11770.jpg,302,500,Dog,Train
11771.jpg,500,371,Dog,Train
11772.jpg,417,500,Dog,Validation
11773.jpg,500,375,Dog,Validation
11774.jpg,500,383,Dog,Train
11775.jpg,120,100,Dog,Train
11776.jpg,200,187,Dog,Validation
11777.jpg,500,375,Dog,Train
11778.jpg,500,375,Dog,Train
11779.jpg,500,375,Dog,Train
1178.jpg,320,255,Dog,Train
11780.jpg,314,500,Dog,Train
11781.jpg,500,421,Dog,Train
11782.jpg,500,375,Dog,Validation
11783.jpg,392,433,Dog,Validation
11784.jpg,500,388,Dog,Validation
11785.jpg,257,255,Dog,Train
11786.jpg,200,150,Dog,Train
11787.jpg,500,333,Dog,Validation
11788.jpg,500,393,Dog,Train
11789.jpg,389,500,Dog,Train
1179.jpg,500,375,Dog,Validation
11790.jpg,408,500,Dog,Train
11791.jpg,274,239,Dog,Train
11792.jpg,500,375,Dog,Train
11793.jpg,419,500,Dog,Train
11794.jpg,480,371,Dog,Train
11795.jpg,500,375,Dog,Validation
11796.jpg,257,352,Dog,Train
11797.jpg,500,375,Dog,Train
11798.jpg,360,270,Dog,Validation
11799.jpg,450,340,Dog,Train
118.jpg,298,398,Dog,Train
1180.jpg,373,500,Dog,Train
11800.jpg,500,481,Dog,Train
11801.jpg,320,240,Dog,Train
11802.jpg,500,375,Dog,Train
11803.jpg,370,400,Dog,Train
11804.jpg,160,196,Dog,Train
11805.jpg,301,225,Dog,Train
11806.jpg,288,455,Dog,Train
11807.jpg,442,491,Dog,Validation
11808.jpg,500,459,Dog,Train
11809.jpg,500,375,Dog,Train
1181.jpg,500,477,Dog,Validation
11810.jpg,350,215,Dog,Train
11811.jpg,288,280,Dog,Train
11812.jpg,378,500,Dog,Validation
11813.jpg,446,500,Dog,Train
11814.jpg,302,227,Dog,Validation
11815.jpg,301,381,Dog,Validation
11816.jpg,350,396,Dog,Train
11817.jpg,441,401,Dog,Train
11818.jpg,500,467,Dog,Train
11819.jpg,350,170,Dog,Train
1182.jpg,377,500,Dog,Train
11820.jpg,500,333,Dog,Train
11821.jpg,500,452,Dog,Train
11822.jpg,492,500,Dog,Train
11823.jpg,331,375,Dog,Train
11824.jpg,402,500,Dog,Train
11825.jpg,500,377,Dog,Validation
11826.jpg,442,256,Dog,Validation
11827.jpg,500,375,Dog,Train
11828.jpg,300,500,Dog,Validation
11829.jpg,446,475,Dog,Train
1183.jpg,479,500,Dog,Train
11830.jpg,357,500,Dog,Train
11831.jpg,350,334,Dog,Train
11832.jpg,500,375,Dog,Train
11833.jpg,300,276,Dog,Train
11834.jpg,375,500,Dog,Train
11835.jpg,200,133,Dog,Validation
11836.jpg,500,333,Dog,Train
11837.jpg,400,300,Dog,Train
11838.jpg,329,480,Dog,Train
11839.jpg,373,330,Dog,Train
1184.jpg,500,375,Dog,Train
11840.jpg,350,296,Dog,Train
11841.jpg,485,500,Dog,Validation
11842.jpg,500,375,Dog,Train
11843.jpg,500,410,Dog,Train
11844.jpg,456,471,Dog,Train
11845.jpg,500,336,Dog,Train
11846.jpg,436,396,Dog,Train
11847.jpg,500,375,Dog,Train
11848.jpg,500,333,Dog,Train
11849.jpg,108,134,Dog,Validation
1185.jpg,375,500,Dog,Train
11850.jpg,382,500,Dog,Validation
11851.jpg,291,270,Dog,Train
11852.jpg,500,371,Dog,Train
11853.jpg,300,319,Dog,Train
11854.jpg,500,437,Dog,Validation
11855.jpg,272,350,Dog,Train
11856.jpg,220,162,Dog,Train
11857.jpg,500,500,Dog,Validation
11858.jpg,333,500,Dog,Train
11859.jpg,500,375,Dog,Validation
1186.jpg,350,348,Dog,Train
11860.jpg,500,310,Dog,Train
11861.jpg,277,324,Dog,Validation
11862.jpg,300,285,Dog,Train
11863.jpg,364,406,Dog,Train
11864.jpg,449,500,Dog,Train
11865.jpg,500,486,Dog,Train
11866.jpg,373,500,Dog,Train
11867.jpg,347,356,Dog,Train
11868.jpg,200,190,Dog,Train
11869.jpg,500,375,Dog,Train
1187.jpg,500,375,Dog,Train
11870.jpg,400,300,Dog,Train
11871.jpg,480,360,Dog,Train
11872.jpg,500,343,Dog,Validation
11873.jpg,300,300,Dog,Train
11874.jpg,500,334,Dog,Train
11875.jpg,300,327,Dog,Train
11876.jpg,500,370,Dog,Validation
11877.jpg,320,448,Dog,Train
11878.jpg,427,332,Dog,Train
11879.jpg,500,375,Dog,Train
1188.jpg,331,270,Dog,Train
11880.jpg,500,375,Dog,Validation
11881.jpg,272,222,Dog,Train
11882.jpg,500,375,Dog,Train
11883.jpg,400,300,Dog,Train
11884.jpg,322,432,Dog,Validation
11885.jpg,242,311,Dog,Train
11886.jpg,470,300,Dog,Train
11887.jpg,500,375,Dog,Train
11888.jpg,500,374,Dog,Train
11889.jpg,500,375,Dog,Validation
1189.jpg,500,375,Dog,Train
11890.jpg,422,500,Dog,Train
11891.jpg,426,320,Dog,Train
11892.jpg,288,408,Dog,Train
11893.jpg,496,500,Dog,Train
11894.jpg,384,303,Dog,Train
11895.jpg,500,418,Dog,Train
11896.jpg,375,346,Dog,Train
11897.jpg,288,500,Dog,Train
11898.jpg,311,414,Dog,Validation
11899.jpg,240,320,Dog,Train
119.jpg,281,400,Dog,Train
1190.jpg,328,500,Dog,Train
11900.jpg,449,500,Dog,Train
11901.jpg,500,400,Dog,Train
11902.jpg,384,288,Dog,Validation
11903.jpg,356,444,Dog,Train
11904.jpg,500,375,Dog,Train
11905.jpg,406,312,Dog,Train
11906.jpg,350,262,Dog,Validation
11907.jpg,500,375,Dog,Train
11908.jpg,500,375,Dog,Train
11909.jpg,333,374,Dog,Train
1191.jpg,500,375,Dog,Train
11910.jpg,500,478,Dog,Train
11911.jpg,500,281,Dog,Train
11912.jpg,400,300,Dog,Train
11913.jpg,150,200,Dog,Validation
11914.jpg,350,388,Dog,Train
11915.jpg,185,164,Dog,Train
11916.jpg,421,500,Dog,Train
11917.jpg,422,463,Dog,Train
11918.jpg,324,500,Dog,Train
11919.jpg,500,373,Dog,Train
1192.jpg,311,414,Dog,Train
11920.jpg,442,350,Dog,Validation
11921.jpg,500,375,Dog,Train
11922.jpg,400,400,Dog,Validation
11923.jpg,500,375,Dog,Train
11924.jpg,500,358,Dog,Validation
11925.jpg,357,500,Dog,Train
11926.jpg,424,336,Dog,Train
11927.jpg,500,375,Dog,Train
11928.jpg,280,500,Dog,Train
11929.jpg,200,267,Dog,Validation
1193.jpg,500,290,Dog,Validation
11930.jpg,500,375,Dog,Train
11931.jpg,386,500,Dog,Train
11932.jpg,500,349,Dog,Validation
11933.jpg,212,317,Dog,Train
11934.jpg,384,288,Dog,Train
11935.jpg,500,375,Dog,Train
11936.jpg,499,500,Dog,Train
11937.jpg,298,456,Dog,Train
11938.jpg,448,336,Dog,Validation
11939.jpg,340,478,Dog,Train
1194.jpg,500,375,Dog,Train
11940.jpg,500,333,Dog,Train
11941.jpg,500,375,Dog,Train
11942.jpg,500,375,Dog,Train
11943.jpg,500,375,Dog,Validation
11944.jpg,350,231,Dog,Train
11945.jpg,224,480,Dog,Train
11946.jpg,500,333,Dog,Train
11947.jpg,500,375,Dog,Train
11948.jpg,243,300,Dog,Validation
11949.jpg,500,471,Dog,Train
1195.jpg,354,432,Dog,Train
11950.jpg,320,217,Dog,Train
11951.jpg,500,375,Dog,Validation
11952.jpg,500,485,Dog,Train
11953.jpg,249,500,Dog,Validation
11954.jpg,500,375,Dog,Train
11955.jpg,305,500,Dog,Train
11956.jpg,500,319,Dog,Train
11957.jpg,200,200,Dog,Train
11958.jpg,199,200,Dog,Train
11959.jpg,293,500,Dog,Train
1196.jpg,500,329,Dog,Train
11960.jpg,500,375,Dog,Train
11961.jpg,320,240,Dog,Validation
11962.jpg,500,375,Dog,Train
11963.jpg,288,188,Dog,Train
11964.jpg,305,279,Dog,Validation
11965.jpg,400,327,Dog,Train
11966.jpg,375,500,Dog,Train
11967.jpg,400,362,Dog,Validation
11968.jpg,500,375,Dog,Train
11969.jpg,496,472,Dog,Train
1197.jpg,111,111,Dog,Validation
11970.jpg,500,337,Dog,Train
11971.jpg,320,240,Dog,Train
11972.jpg,500,375,Dog,Train
11973.jpg,200,144,Dog,Train
11974.jpg,500,455,Dog,Validation
11975.jpg,404,500,Dog,Train
11976.jpg,480,480,Dog,Train
11977.jpg,358,500,Dog,Train
11978.jpg,360,270,Dog,Validation
11979.jpg,398,500,Dog,Validation
1198.jpg,306,384,Dog,Train
11980.jpg,500,371,Dog,Train
11981.jpg,382,336,Dog,Validation
11982.jpg,500,375,Dog,Train
11983.jpg,395,370,Dog,Train
11984.jpg,362,311,Dog,Train
11985.jpg,336,480,Dog,Train
11986.jpg,500,374,Dog,Train
11987.jpg,320,240,Dog,Train
11988.jpg,150,101,Dog,Validation
11989.jpg,500,375,Dog,Train
1199.jpg,200,207,Dog,Validation
11990.jpg,500,333,Dog,Train
11991.jpg,180,147,Dog,Train
11992.jpg,500,334,Dog,Train
11993.jpg,345,500,Dog,Validation
11994.jpg,364,450,Dog,Train
11995.jpg,308,423,Dog,Train
11996.jpg,414,362,Dog,Train
11997.jpg,393,500,Dog,Train
11998.jpg,500,340,Dog,Train
11999.jpg,500,375,Dog,Train
12.jpg,98,162,Dog,Train
120.jpg,449,500,Dog,Train
1200.jpg,400,300,Dog,Train
12000.jpg,356,500,Dog,Train
12001.jpg,212,159,Dog,Train
12002.jpg,301,378,Dog,Train
12003.jpg,500,375,Dog,Train
12004.jpg,479,306,Dog,Train
12005.jpg,448,299,Dog,Train
12006.jpg,400,300,Dog,Train
12007.jpg,397,282,Dog,Train
12008.jpg,500,399,Dog,Train
12009.jpg,381,399,Dog,Validation
1201.jpg,486,500,Dog,Train
12010.jpg,341,288,Dog,Train
12011.jpg,477,460,Dog,Train
12012.jpg,391,500,Dog,Train
12013.jpg,431,500,Dog,Validation
12014.jpg,500,375,Dog,Validation
12015.jpg,375,500,Dog,Train
12016.jpg,408,327,Dog,Validation
12017.jpg,351,371,Dog,Train
12018.jpg,288,296,Dog,Train
12019.jpg,418,500,Dog,Train
1202.jpg,449,500,Dog,Train
12020.jpg,500,375,Dog,Train
12021.jpg,450,379,Dog,Train
12022.jpg,396,411,Dog,Train
12023.jpg,500,426,Dog,Train
12024.jpg,450,450,Dog,Validation
12025.jpg,500,495,Dog,Train
12026.jpg,333,350,Dog,Train
12027.jpg,500,358,Dog,Train
12028.jpg,500,376,Dog,Train
12029.jpg,323,407,Dog,Train
1203.jpg,150,200,Dog,Train
12030.jpg,500,375,Dog,Train
12031.jpg,500,375,Dog,Train
12032.jpg,500,374,Dog,Validation
12033.jpg,330,350,Dog,Train
12034.jpg,329,500,Dog,Validation
12035.jpg,500,375,Dog,Train
12036.jpg,400,246,Dog,Train
12037.jpg,320,240,Dog,Train
12038.jpg,320,240,Dog,Train
12039.jpg,500,375,Dog,Train
1204.jpg,289,458,Dog,Train
12040.jpg,339,350,Dog,Train
12041.jpg,434,500,Dog,Validation
12042.jpg,350,262,Dog,Validation
12043.jpg,160,120,Dog,Train
12044.jpg,500,307,Dog,Train
12045.jpg,500,417,Dog,Train
12046.jpg,500,375,Dog,Train
12047.jpg,500,425,Dog,Train
12048.jpg,200,182,Dog,Train
12049.jpg,427,500,Dog,Train
1205.jpg,356,500,Dog,Validation
12050.jpg,375,500,Dog,Train
12051.jpg,500,375,Dog,Train
12052.jpg,350,262,Dog,Train
12053.jpg,500,438,Dog,Train
12054.jpg,500,375,Dog,Train
12055.jpg,399,500,Dog,Train
12056.jpg,500,375,Dog,Validation
12057.jpg,500,375,Dog,Train
12058.jpg,500,338,Dog,Train
12059.jpg,500,375,Dog,Train
1206.jpg,500,375,Dog,Train
12060.jpg,397,480,Dog,Train
12061.jpg,500,285,Dog,Train
12062.jpg,168,176,Dog,Train
12063.jpg,500,375,Dog,Train
12064.jpg,500,375,Dog,Validation
12065.jpg,500,375,Dog,Train
12066.jpg,453,414,Dog,Train
12067.jpg,500,375,Dog,Validation
12068.jpg,363,420,Dog,Train
12069.jpg,500,364,Dog,Train
1207.jpg,253,288,Dog,Train
12070.jpg,500,375,Dog,Train
12071.jpg,269,300,Dog,Train
12072.jpg,480,360,Dog,Validation
12073.jpg,500,375,Dog,Train
12074.jpg,500,375,Dog,Train
12075.jpg,500,375,Dog,Train
12076.jpg,240,296,Dog,Train
12077.jpg,500,375,Dog,Train
12078.jpg,294,249,Dog,Train
12079.jpg,500,333,Dog,Train
1208.jpg,500,375,Dog,Train
12080.jpg,420,414,Dog,Train
12081.jpg,156,135,Dog,Validation
12082.jpg,500,331,Dog,Train
12083.jpg,192,300,Dog,Train
12084.jpg,259,500,Dog,Train
12085.jpg,320,325,Dog,Train
12086.jpg,196,296,Dog,Train
12087.jpg,490,500,Dog,Validation
12088.jpg,400,354,Dog,Train
12089.jpg,300,375,Dog,Train
1209.jpg,500,375,Dog,Train
12090.jpg,395,494,Dog,Train
12091.jpg,500,333,Dog,Train
12092.jpg,350,262,Dog,Train
12093.jpg,500,375,Dog,Train
12094.jpg,500,375,Dog,Train
12095.jpg,500,375,Dog,Validation
12096.jpg,343,301,Dog,Validation
12097.jpg,169,300,Dog,Train
12098.jpg,500,375,Dog,Train
